# id,beta
1,0.69742
2,3.03048
3,3.03048
4,3.03048
5,3.03048
6,3.03048
7,0.69742
8,3.03048
9,3.03048
10,3.03048
11,1.06469
12,3.03048
13,3.03048
14,3.03048
15,3.03048
16,3.03048
17,3.03048
18,1.08689
19,3.03048
20,3.03048
21,3.03048
22,3.03048
23,3.03048
24,3.03048
25,3.03048
26,3.03048
27,3.03048
28,3.03048
29,3.03048
30,3.03048
31,3.03048
32,3.03048
33,3.03048
34,3.03048
35,3.03048
36,3.03048
37,3.03048
38,3.03048
39,1.08689
40,1.08689
41,1.08689
42,1.08689
43,1.08689
44,1.08689
45,3.03048
46,3.03048
47,3.03048
48,3.03048
49,3.03048
50,3.03048
51,1.08689
52,3.03048
53,3.03048
54,3.03048
55,1.20672
56,1.20672
57,1.20672
58,1.20672
59,1.20672
60,1.20672
61,1.20672
62,3.03048
63,3.03048
64,3.03048
65,3.03048
66,3.03048
67,3.03048
68,3.03048
69,3.03048
70,3.03048
71,3.03048
72,3.03048
73,3.03048
74,3.03048
75,3.03048
76,3.03048
77,3.03048
78,3.03048
79,3.03048
80,0.65507
81,0.65507
82,3.03048
83,0.65507
84,3.03048
85,3.03048
86,3.03048
87,3.03048
88,3.03048
89,3.03048
90,3.03048
91,3.03048
92,3.03048
93,3.03048
94,0.65507
95,0.65507
96,3.03048
97,3.03048
98,3.03048
99,3.03048
100,3.03048
101,3.03048
102,3.03048
103,3.03048
104,3.03048
105,3.03048
106,0.65507
107,0.65507
108,3.03048
109,3.03048
110,3.03048
111,3.03048
112,3.03048
113,3.03048
114,3.03048
115,3.03048
116,3.03048
117,3.03048
118,3.03048
119,3.03048
120,3.03048
121,3.03048
122,3.03048
123,3.03048
124,3.03048
125,3.03048
126,3.03048
127,0.65734
128,0.65734
129,0.65734
130,3.03048
131,3.03048
132,3.03048
133,3.03048
134,3.03048
135,3.03048
136,3.03048
137,3.03048
138,3.03048
139,3.03048
140,3.03048
141,3.03048
142,3.03048
143,3.03048
144,3.03048
145,3.03048
146,3.03048
147,3.03048
148,3.03048
149,3.03048
150,3.03048
151,0.66045
152,1.20672
153,1.20672
154,1.20672
155,1.20672
156,1.20672
157,3.03048
158,3.03048
159,3.03048
160,0.65218
161,3.03048
162,3.03048
163,3.03048
164,3.03048
165,3.03048
166,3.03048
167,3.03048
168,3.03048
169,3.03048
170,3.03048
171,3.03048
172,3.03048
173,3.03048
174,0.66045
175,3.03048
176,3.03048
177,3.03048
178,3.03048
179,0.71365
180,0.71365
181,0.71365
182,0.71365
183,3.03048
184,1.06469
185,1.08689
186,0.71365
187,0.71365
188,0.71365
189,0.71365
190,3.03048
191,3.03048
192,3.03048
193,3.03048
194,3.03048
195,3.03048
196,3.03048
197,3.03048
198,3.03048
199,3.03048
200,3.03048
201,1.09536
202,1.09536
203,1.09536
204,1.06469
205,1.06469
206,3.03048
207,3.03048
208,3.03048
209,3.03048
210,3.03048
211,3.03048
212,3.03048
213,3.03048
214,3.03048
215,3.03048
216,3.03048
217,3.03048
218,3.03048
219,3.03048
220,3.03048
221,3.03048
222,3.03048
223,3.03048
224,3.03048
225,3.03048
226,3.03048
227,3.03048
228,3.03048
229,3.03048
230,3.03048
231,3.03048
232,3.03048
233,3.03048
234,3.03048
235,3.03048
236,3.03048
237,3.03048
238,3.03048
239,1.06469
240,3.03048
241,1.06469
242,3.03048
243,3.03048
244,3.03048
245,0.71365
246,0.71365
247,0.71365
248,0.71365
249,3.03048
250,3.03048
251,3.03048
252,3.03048
253,3.03048
254,3.03048
