haematuria_0	3.36319
and_1	3.36319
abdominal_2	3.36319
aortic_3	3.36319
aneurysm_4	3.36319
._5	3.36319
haematuria_6	3.36319
and_7	3.36319
left_8	0.69378
loin_9	1.16464
pain_10	3.36319
in_11	3.36319
a_12	3.36319
patient_13	3.36319
with_14	3.36319
abdominal_15	3.36319
aortic_16	3.36319
aneurysm_17	1.03547
and_18	3.36319
associated_19	3.36319
with_20	3.36319
the_21	3.36319
radiological_22	3.36319
finding_23	3.36319
of_24	3.36319
a_25	3.36319
poorly_26	0.83642
or_27	0.83642
non_28	0.83642
-_29	0.83642
functioning_30	0.83642
left_31	0.83642
kidney_32	0.83642
are_33	3.36319
the_34	3.36319
pathognomonic_35	3.36319
features_36	3.36319
of_37	3.36319
aorto_38	1.03547
-_39	1.03547
left_40	1.03547
renal_41	1.03547
vein_42	1.03547
fistula_43	1.03547
,_44	3.36319
a_45	3.36319
condition_46	3.36319
in_47	3.36319
which_48	3.36319
the_49	3.36319
aneurysm_50	1.03547
leaks_51	3.36319
into_52	3.36319
an_53	3.36319
anomalous_54	1.60158
retro_55	1.60158
-_56	1.60158
aortic_57	1.60158
left_58	1.60158
renal_59	1.60158
vein_60	1.60158
._61	3.36319
acanthosis_62	3.36319
nigricans_63	3.36319
._64	3.36319
acanthosis_65	3.36319
nigricans_66	3.36319
is_67	3.36319
thickened_68	0.7768
,_69	0.7768
velvety_70	0.7768
,_71	0.7768
hyperpigmented_72	0.72222
skin_73	0.72222
associated_74	3.36319
with_75	3.36319
a_76	3.36319
variety_77	3.36319
of_78	3.36319
endocrine_79	0.73667
disorders_80	0.73667
,_81	3.36319
malignancies_82	0.73667
and_83	3.36319
medications_84	3.36319
._85	3.36319
the_86	3.36319
mechanical_87	3.36319
stability_88	3.36319
of_89	3.36319
internal_90	3.36319
fixation_91	3.36319
of_92	3.36319
fractured_93	3.36319
phalanges_94	3.36319
._95	3.36319
the_96	3.36319
rigidity_97	1.16464
of_98	3.36319
five_99	3.36319
techniques_100	3.36319
of_101	3.36319
internal_102	3.36319
fixation_103	3.36319
of_104	3.36319
fractured_105	3.36319
phalanges_106	3.36319
is_107	3.36319
tested_108	3.36319
experimentally_109	3.36319
and_110	3.36319
compared_111	3.36319
._112	3.36319
the_113	3.36319
clinical_114	3.36319
relevance_115	3.36319
is_116	3.36319
discussed_117	3.36319
._118	3.36319
renal_119	3.36319
cell_120	3.36319
carcinoma_121	3.36319
with_122	3.36319
concurrent_123	3.36319
urothelial_124	3.36319
carcinoma_125	3.36319
of_126	1.12663
urinary_127	1.12663
bladder_128	1.12663
and_129	3.36319
non_130	3.36319
-_131	3.36319
hodgkin_132	3.36319
lymphoma_133	3.36319
._134	3.36319
we_135	3.36319
report_136	3.36319
a_137	3.36319
case_138	3.36319
of_139	3.36319
a_140	3.36319
71_141	3.36319
-_142	3.36319
year_143	3.36319
-_144	3.36319
old_145	3.36319
male_146	3.36319
with_147	3.36319
multiple_148	3.36319
primary_149	3.36319
malignancies_150	0.72222
involving_151	1.60158
kidney_152	1.60158
and_153	1.60158
urinary_154	1.60158
bladder_155	1.60158
,_156	3.36319
combined_157	3.36319
with_158	3.36319
synchronous_159	1.16464
lymphoma_160	3.36319
._161	3.36319
the_162	3.36319
patient_163	3.36319
was_164	3.36319
admitted_165	3.36319
to_166	3.36319
the_167	3.36319
hospital_168	3.36319
because_169	3.36319
of_170	3.36319
painless_171	1.03547
gross_172	1.03547
hematuria_173	3.36319
._174	3.36319
examination_175	3.36319
revealed_176	3.36319
tumor_177	3.36319
of_178	0.69378
the_179	0.69378
right_180	0.69378
kidney_181	0.69378
and_182	3.36319
papillary_183	1.16464
tumor_184	1.03547
in_185	0.94189
the_186	0.94189
urinary_187	0.94189
bladder_188	0.94189
and_189	3.36319
enlarged_190	3.36319
lymph_191	3.36319
nodes_192	3.36319
along_193	1.60158
aorta_194	1.60158
and_195	1.60158
inferior_196	1.60158
vena_197	1.60158
cava_198	1.60158
._199	3.36319
transurethral_200	1.2758
resection_201	1.2758
of_202	1.2758
bladder_203	1.16464
tumor_204	1.16464
(_205	3.36319
tur_206	3.36319
)_207	3.36319
,_208	3.36319
radical_209	3.36319
nephrectomy_210	3.36319
of_211	3.36319
the_212	3.36319
right_213	3.36319
kidney_214	3.36319
and_215	3.36319
retroperitoneal_216	3.36319
lymphadenectomy_217	3.36319
were_218	3.36319
performed_219	3.36319
._220	3.36319
pathohistologic_221	3.36319
evaluation_222	3.36319
,_223	3.36319
together_224	3.36319
with_225	3.36319
immunohistochemistry_226	3.36319
,_227	3.36319
gave_228	3.36319
the_229	3.36319
patient_230	3.36319
the_231	3.36319
final_232	3.36319
diagnosis_233	3.36319
of_234	3.36319
renal_235	3.36319
cell_236	3.36319
carcinoma_237	3.36319
(_238	1.16464
rcc_239	3.36319
)_240	1.16464
,_241	3.36319
urothelial_242	3.36319
carcinoma_243	3.36319
of_244	0.69378
the_245	0.69378
urinary_246	0.69378
bladder_247	0.69378
and_248	3.36319
b_249	3.36319
-_250	3.36319
small_251	3.36319
cell_252	3.36319
non_253	3.36319
-_254	3.36319
hodgkin_255	3.36319
lymphoma_256	3.36319
(_257	1.16464
b_258	3.36319
-_259	3.36319
cll_260	3.36319
)_261	1.16464
._262	3.36319
scanning_263	3.36319
electron_264	3.36319
microscopy_265	3.36319
of_266	3.36319
the_267	3.36319
human_268	3.36319
zonule_269	3.36319
of_270	3.36319
the_271	3.36319
lens_272	3.36319
(_273	3.36319
zonula_274	3.36319
ciliaris_275	3.36319
)_276	3.36319
._277	3.36319
in_278	3.36319
the_279	3.36319
present_280	3.36319
study_281	3.36319
eight_282	3.36319
human_283	3.36319
eyeballs_284	3.36319
were_285	3.36319
specifically_286	3.36319
prepared_287	3.36319
for_288	3.36319
scanning_289	3.36319
-_290	3.36319
electron_291	3.36319
-_292	3.36319
microscopic_293	3.36319
observation_294	3.36319
of_295	3.36319
the_296	3.36319
zonule_297	3.36319
._298	3.36319
the_299	3.36319
