# id,z
1,0.00000,1.00000
2,1.00000,0.00000
3,0.00000,1.00000
4,0.00000,1.00000
5,0.00000,1.00000
6,1.00000,0.00000
7,0.00000,1.00000
8,1.00000,0.00000
9,0.35099,0.64901
10,0.00501,0.99499
11,0.00000,1.00000
12,1.00000,0.00000
13,1.00000,0.00000
14,1.00000,0.00000
15,1.00000,0.00000
16,0.00000,1.00000
17,0.00000,1.00000
18,0.01839,0.98161
19,1.00000,0.00000
20,1.00000,0.00000
21,1.00000,0.00000
22,1.00000,0.00000
23,1.00000,0.00000
24,1.00000,0.00000
25,1.00000,0.00000
26,1.00000,0.00000
27,0.89439,0.10561
28,0.89439,0.10561
29,0.89439,0.10561
30,0.89439,0.10561
31,0.89439,0.10561
32,0.89439,0.10561
33,0.89439,0.10561
34,1.00000,0.00000
35,1.00000,0.00000
36,1.00000,0.00000
37,1.00000,0.00000
38,1.00000,0.00000
39,0.01839,0.98161
40,0.01839,0.98161
41,0.01839,0.98161
42,0.01839,0.98161
43,0.01839,0.98161
44,0.01839,0.98161
45,1.00000,0.00000
46,1.00000,0.00000
47,1.00000,0.00000
48,1.00000,0.00000
49,1.00000,0.00000
50,1.00000,0.00000
51,0.01839,0.98161
52,1.00000,0.00000
53,1.00000,0.00000
54,1.00000,0.00000
55,0.99995,0.00005
56,0.99995,0.00005
57,0.99995,0.00005
58,0.99995,0.00005
59,0.99995,0.00005
60,0.99995,0.00005
61,0.99995,0.00005
62,1.00000,0.00000
63,0.00000,1.00000
64,0.00000,1.00000
65,1.00000,0.00000
66,0.00000,1.00000
67,0.00000,1.00000
68,1.00000,0.00000
69,0.83075,0.16925
70,0.83075,0.16925
71,0.83075,0.16925
72,0.83075,0.16925
73,0.26500,0.73500
74,0.26500,0.73500
75,1.00000,0.00000
76,1.00000,0.00000
77,1.00000,0.00000
78,1.00000,0.00000
79,1.00000,0.00000
80,0.23406,0.76594
81,0.23406,0.76594
82,1.00000,0.00000
83,0.23406,0.76594
84,1.00000,0.00000
85,1.00000,0.00000
86,1.00000,0.00000
87,1.00000,0.00000
88,1.00000,0.00000
89,1.00000,0.00000
90,1.00000,0.00000
91,1.00000,0.00000
92,1.00000,0.00000
93,1.00000,0.00000
94,0.00000,1.00000
95,0.00000,1.00000
96,1.00000,0.00000
97,1.00000,0.00000
98,0.99499,0.00501
99,1.00000,0.00000
100,1.00000,0.00000
101,1.00000,0.00000
102,1.00000,0.00000
103,1.00000,0.00000
104,1.00000,0.00000
105,1.00000,0.00000
106,0.00000,1.00000
107,0.00000,1.00000
108,1.00000,0.00000
109,1.00000,0.00000
110,1.00000,0.00000
111,1.00000,0.00000
112,1.00000,0.00000
113,1.00000,0.00000
114,1.00000,0.00000
115,1.00000,0.00000
116,1.00000,0.00000
117,1.00000,0.00000
118,1.00000,0.00000
119,1.00000,0.00000
120,0.00000,1.00000
121,0.00000,1.00000
122,0.00000,1.00000
123,1.00000,0.00000
124,1.00000,0.00000
125,0.00000,1.00000
126,0.00000,1.00000
127,0.00741,0.99259
128,0.00741,0.99259
129,0.00741,0.99259
130,1.00000,0.00000
131,0.00000,1.00000
132,0.00000,1.00000
133,0.00000,1.00000
134,0.00000,1.00000
135,1.00000,0.00000
136,1.00000,0.00000
137,1.00000,0.00000
138,1.00000,0.00000
139,1.00000,0.00000
140,1.00000,0.00000
141,1.00000,0.00000
142,1.00000,0.00000
143,1.00000,0.00000
144,1.00000,0.00000
145,1.00000,0.00000
146,1.00000,0.00000
147,1.00000,0.00000
148,1.00000,0.00000
149,1.00000,0.00000
150,1.00000,0.00000
151,0.26500,0.73500
152,0.99995,0.00005
153,0.99995,0.00005
154,0.99995,0.00005
155,0.99995,0.00005
156,0.99995,0.00005
157,1.00000,0.00000
158,1.00000,0.00000
159,1.00000,0.00000
160,0.00501,0.99499
161,0.00000,1.00000
162,1.00000,0.00000
163,1.00000,0.00000
164,1.00000,0.00000
165,1.00000,0.00000
166,1.00000,0.00000
167,1.00000,0.00000
168,1.00000,0.00000
169,1.00000,0.00000
170,1.00000,0.00000
171,1.00000,0.00000
172,0.98161,0.01839
173,0.98161,0.01839
174,0.00000,1.00000
175,1.00000,0.00000
176,1.00000,0.00000
177,1.00000,0.00000
178,0.00000,1.00000
179,0.35099,0.64901
180,0.35099,0.64901
181,0.35099,0.64901
182,0.35099,0.64901
183,1.00000,0.00000
184,0.00501,0.99499
185,0.01839,0.98161
186,0.95632,0.04368
187,0.95632,0.04368
188,0.95632,0.04368
189,0.95632,0.04368
190,1.00000,0.00000
191,0.00000,1.00000
192,0.00000,1.00000
193,0.00000,1.00000
194,0.99995,0.00005
195,0.99995,0.00005
196,0.99995,0.00005
197,0.99995,0.00005
198,0.99995,0.00005
199,0.99995,0.00005
200,1.00000,0.00000
201,0.99845,0.00155
202,0.99845,0.00155
203,0.99845,0.00155
204,0.00501,0.99499
205,0.00501,0.99499
206,1.00000,0.00000
207,1.00000,0.00000
208,1.00000,0.00000
209,1.00000,0.00000
210,1.00000,0.00000
211,1.00000,0.00000
212,1.00000,0.00000
213,1.00000,0.00000
214,1.00000,0.00000
215,1.00000,0.00000
216,1.00000,0.00000
217,1.00000,0.00000
218,1.00000,0.00000
219,1.00000,0.00000
220,1.00000,0.00000
221,1.00000,0.00000
222,1.00000,0.00000
223,1.00000,0.00000
224,1.00000,0.00000
225,1.00000,0.00000
226,1.00000,0.00000
227,1.00000,0.00000
228,1.00000,0.00000
229,1.00000,0.00000
230,1.00000,0.00000
231,1.00000,0.00000
232,1.00000,0.00000
233,1.00000,0.00000
234,1.00000,0.00000
235,1.00000,0.00000
236,0.00000,1.00000
237,0.00000,1.00000
238,0.00000,1.00000
239,0.99499,0.00501
240,0.00000,1.00000
241,0.99499,0.00501
242,1.00000,0.00000
243,0.00000,1.00000
244,0.00000,1.00000
245,0.35099,0.64901
246,0.35099,0.64901
247,0.35099,0.64901
248,0.35099,0.64901
249,1.00000,0.00000
250,0.00000,1.00000
251,0.00000,1.00000
252,0.00000,1.00000
253,0.00000,1.00000
254,0.00000,1.00000
255,0.00000,1.00000
256,0.00000,1.00000
257,0.00000,1.00000
258,0.99499,0.00501
259,0.00000,1.00000
260,0.00000,1.00000
261,0.00000,1.00000
262,0.99499,0.00501
263,1.00000,0.00000
264,0.00000,1.00000
265,0.00000,1.00000
266,0.00000,1.00000
267,0.00000,1.00000
268,0.00000,1.00000
269,0.00000,1.00000
270,0.00000,1.00000
271,0.00000,1.00000
272,0.00000,1.00000
273,0.00000,1.00000
274,0.00000,1.00000
275,0.00000,1.00000
276,0.00000,1.00000
277,0.00000,1.00000
278,0.00000,1.00000
279,0.00000,1.00000
280,0.00000,1.00000
281,0.00000,1.00000
282,0.00000,1.00000
283,0.00000,1.00000
284,0.00000,1.00000
285,0.00000,1.00000
286,0.00000,1.00000
287,0.00000,1.00000
288,0.00000,1.00000
289,0.00000,1.00000
290,0.00000,1.00000
291,0.00000,1.00000
292,0.00000,1.00000
293,0.00000,1.00000
294,0.00000,1.00000
295,0.00000,1.00000
296,0.00000,1.00000
297,0.00000,1.00000
298,0.00000,1.00000
299,0.00000,1.00000
300,0.00000,1.00000
301,0.00000,1.00000
302,0.00000,1.00000
303,0.00000,1.00000
304,0.00000,1.00000
305,0.00000,1.00000
306,0.00000,1.00000
307,0.00000,1.00000
308,0.00000,1.00000
309,0.00000,1.00000
310,0.00000,1.00000
311,0.00000,1.00000
312,0.00000,1.00000
313,0.00000,1.00000
314,0.00000,1.00000
315,0.00000,1.00000
316,0.00000,1.00000
317,0.00000,1.00000
318,0.00000,1.00000
319,0.00000,1.00000
320,0.00000,1.00000
321,0.00000,1.00000
322,0.00000,1.00000
323,0.00000,1.00000
324,0.00000,1.00000
325,0.00000,1.00000
326,0.00000,1.00000
327,0.00000,1.00000
328,0.00000,1.00000
329,0.00000,1.00000
330,0.00000,1.00000
331,0.00000,1.00000
332,0.00000,1.00000
333,0.00000,1.00000
334,0.00000,1.00000
335,0.00000,1.00000
336,0.00000,1.00000
337,0.00000,1.00000
338,0.00000,1.00000
339,0.00000,1.00000
340,0.00000,1.00000
341,0.00000,1.00000
342,0.00000,1.00000
343,0.00000,1.00000
344,0.00000,1.00000
345,0.00000,1.00000
346,0.00000,1.00000
347,0.00000,1.00000
348,0.00000,1.00000
349,0.00000,1.00000
350,0.00000,1.00000
351,0.00000,1.00000
352,0.00000,1.00000
353,0.00000,1.00000
354,0.00000,1.00000
355,0.00000,1.00000
356,0.00000,1.00000
357,0.00000,1.00000
358,0.00000,1.00000
359,0.00000,1.00000
360,0.00000,1.00000
361,0.00000,1.00000
362,0.00000,1.00000
363,0.00000,1.00000
364,0.00000,1.00000
365,0.00000,1.00000
366,0.00000,1.00000
367,0.00000,1.00000
368,0.00000,1.00000
369,0.00000,1.00000
370,0.00000,1.00000
371,0.00000,1.00000
372,0.00000,1.00000
373,0.00000,1.00000
374,0.00000,1.00000
375,0.00000,1.00000
376,0.00000,1.00000
377,0.00000,1.00000
378,0.00000,1.00000
379,0.00000,1.00000
380,0.00000,1.00000
381,0.00000,1.00000
382,0.00000,1.00000
383,0.00000,1.00000
384,0.00000,1.00000
385,0.00000,1.00000
386,0.00000,1.00000
387,0.00000,1.00000
388,0.00000,1.00000
389,0.00000,1.00000
390,0.00000,1.00000
391,0.00000,1.00000
392,0.00000,1.00000
393,0.00000,1.00000
394,0.00000,1.00000
395,0.00000,1.00000
396,0.00000,1.00000
397,0.00000,1.00000
398,0.00000,1.00000
399,0.00000,1.00000
400,0.00000,1.00000
401,0.00000,1.00000
402,0.00000,1.00000
403,0.00000,1.00000
404,0.00000,1.00000
405,0.00000,1.00000
406,0.00000,1.00000
407,0.00000,1.00000
408,0.00000,1.00000
409,0.00000,1.00000
410,0.00000,1.00000
411,0.00000,1.00000
412,0.00000,1.00000
413,0.00000,1.00000
414,0.00000,1.00000
415,0.00000,1.00000
416,0.00000,1.00000
417,0.00000,1.00000
418,0.00000,1.00000
419,0.00000,1.00000
420,0.00000,1.00000
421,0.00000,1.00000
422,0.00000,1.00000
423,0.00000,1.00000
424,0.00000,1.00000
425,0.00000,1.00000
426,0.00000,1.00000
427,0.00000,1.00000
428,0.00000,1.00000
429,0.00000,1.00000
430,0.00000,1.00000
431,0.00000,1.00000
432,0.00000,1.00000
433,0.00000,1.00000
434,0.00000,1.00000
435,0.00000,1.00000
436,0.00000,1.00000
437,0.00000,1.00000
438,0.00000,1.00000
439,0.00000,1.00000
440,0.00000,1.00000
441,0.00000,1.00000
442,0.00000,1.00000
443,0.00000,1.00000
444,0.00000,1.00000
445,0.00000,1.00000
446,0.00000,1.00000
447,0.00000,1.00000
448,0.00000,1.00000
449,0.00000,1.00000
450,0.00000,1.00000
451,0.00000,1.00000
452,0.00000,1.00000
453,0.00000,1.00000
454,0.00000,1.00000
455,0.00000,1.00000
456,0.00000,1.00000
457,0.00000,1.00000
458,0.00000,1.00000
459,0.00000,1.00000
460,0.00000,1.00000
461,0.00000,1.00000
462,0.00000,1.00000
463,0.00000,1.00000
464,0.00000,1.00000
465,0.00000,1.00000
466,0.00000,1.00000
467,0.00000,1.00000
